,game_id,season,type,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,venue,game_state
41,2020020265,20202021,2,2021-02-19T00:00:00Z,1,6,3,2,away winREG,TD Garden,OFF
42,2020020266,20202021,2,2021-02-19T00:00:00Z,3,4,3,2,away winOT,Wells Fargo Center,OFF
43,2020020267,20202021,2,2021-02-19T00:00:00Z,2,5,1,4,home win REG,PPG Paints Arena,OFF
44,2020020268,20202021,2,2021-02-19T00:00:00Z,18,29,0,3,home win REG,Nationwide Arena,OFF
45,2020020269,20202021,2,2021-02-19T01:00:00Z,28,19,2,3,home win OT,Enterprise Center,OFF
46,2020020270,20202021,2,2021-02-19T00:00:00Z,9,10,3,7,home win REG,Scotiabank Arena,OFF
47,2020020271,20202021,2,2021-03-03T01:30:00Z,14,25,2,0,away winREG,American Airlines Center,OFF
48,2020020272,20202021,2,2021-02-19T02:00:00Z,26,53,3,2,away winOT,Gila River Arena,OFF
49,2020020273,20202021,2,2021-02-19T03:00:00Z,30,24,3,1,away winREG,Honda Center,OFF
50,2020020274,20202021,2,2021-02-20T00:00:00Z,16,12,3,5,home win REG,PNC Arena,OFF
51,2020020275,20202021,2,2021-02-20T00:00:00Z,13,17,7,2,away winREG,Little Caesars Arena,OFF
52,2020020276,20202021,2,2021-02-20T02:00:00Z,22,20,2,1,away winREG,Scotiabank Saddledome,OFF
53,2020020277,20202021,2,2021-02-20T03:00:00Z,52,23,2,0,away winREG,Rogers Arena,OFF
54,2020020278,20202021,2,2021-02-20T17:30:00Z,7,1,3,2,away winREG,Prudential Center,OFF
55,2020020279,20202021,2,2021-02-20T17:30:00Z,3,15,4,1,away winREG,Capital One Arena,OFF
56,2020020280,20202021,2,2021-05-06T23:00:00Z,16,12,2,1,away winOT,PNC Arena,OFF
57,2020020281,20202021,2,2021-02-21T00:00:00Z,2,5,2,3,home win REG,PPG Paints Arena,OFF
58,2020020282,20202021,2,2021-02-21T00:00:00Z,18,29,4,2,away winREG,Nationwide Arena,OFF
59,2020020283,20202021,2,2021-02-21T00:00:00Z,28,19,5,4,away winREG,Enterprise Center,OFF
60,2020020284,20202021,2,2021-02-21T00:00:00Z,10,8,5,3,away winREG,Centre Bell,OFF
61,2020020285,20202021,2,2021-02-21T03:00:00Z,20,22,1,7,home win REG,Rogers Place,OFF
62,2020020286,20202021,2,2021-03-17T00:30:00Z,14,25,4,3,away winOT,American Airlines Center,OFF
63,2020020287,20202021,2,2021-02-20T20:00:00Z,54,21,2,3,home win REG,Edgewood Tahoe Resort,OFF
64,2020020288,20202021,2,2021-02-21T00:00:00Z,26,53,4,2,away winREG,Gila River Arena,OFF
65,2020020289,20202021,2,2021-02-21T02:00:00Z,30,24,5,1,away winREG,Honda Center,OFF
66,2020020290,20202021,2,2021-02-22T00:30:00Z,4,6,3,7,home win REG,Edgewood Tahoe Resort,OFF
67,2020020291,20202021,2,2021-03-20T23:00:00Z,3,15,3,1,away winREG,Capital One Arena,OFF
68,2020020292,20202021,2,2021-02-20T22:00:00Z,13,17,1,2,home win REG,Little Caesars Arena,OFF
69,2020020293,20202021,2,2021-02-22T00:00:00Z,8,9,2,3,home win OT,Canadian Tire Centre,OFF
70,2020020294,20202021,2,2021-02-22T03:00:00Z,52,23,4,3,away winOT,Rogers Arena,OFF
71,2020020295,20202021,2,2021-02-24T00:00:00Z,7,1,4,1,away winREG,Prudential Center,OFF
72,2020020296,20202021,2,2021-02-24T22:00:00Z,12,14,0,3,home win REG,Amalie Arena,OFF
73,2020020297,20202021,2,2021-02-23T01:00:00Z,26,19,3,0,away winREG,Enterprise Center,OFF
74,2020020298,20202021,2,2021-02-23T00:00:00Z,20,10,3,0,away winREG,Scotiabank Arena,OFF
75,2020020299,20202021,2,2021-02-23T02:00:00Z,54,21,3,0,away winREG,Ball Arena,OFF
76,2020020300,20202021,2,2021-02-23T02:00:00Z,24,53,3,4,home win REG,Gila River Arena,OFF
77,2020020301,20202021,2,2021-03-03T00:00:00Z,2,1,2,1,away winREG,Prudential Center,OFF
78,2020020302,20202021,2,2021-02-24T00:00:00Z,5,15,3,2,away winOT,Capital One Arena,OFF
79,2020020303,20202021,2,2021-02-24T22:00:00Z,25,13,3,0,away winREG,BB&T Center,OFF
80,2020020304,20202021,2,2021-02-24T00:00:00Z,16,29,6,5,away winOT,Nationwide Arena,OFF
81,2020020305,20202021,2,2021-02-24T00:30:00Z,18,17,2,0,away winREG,Little Caesars Arena,OFF
82,2020020306,20202021,2,2021-02-24T00:00:00Z,8,9,4,5,home win OT,Canadian Tire Centre,OFF
83,2020020307,20202021,2,2021-02-24T03:00:00Z,22,23,4,3,away winREG,Rogers Arena,OFF
84,2020020308,20202021,2,2021-02-25T00:00:00Z,3,4,3,4,home win REG,Wells Fargo Center,OFF
85,2020020309,20202021,2,2021-02-25T02:30:00Z,26,19,2,1,away winREG,Enterprise Center,OFF
86,2020020310,20202021,2,2021-02-25T00:00:00Z,20,10,1,2,home win OT,Scotiabank Arena,OFF
87,2020020311,20202021,2,2021-02-25T02:00:00Z,24,53,3,4,home win OT,Gila River Arena,OFF
88,2020020312,20202021,2,2021-02-26T00:00:00Z,6,2,2,7,home win REG,Nassau Veterans Memorial Coliseum,OFF
89,2020020313,20202021,2,2021-02-26T00:00:00Z,5,15,2,5,home win REG,Capital One Arena,OFF
90,2020020314,20202021,2,2021-02-26T00:00:00Z,12,14,1,3,home win REG,Amalie Arena,OFF
91,2020020315,20202021,2,2021-02-26T00:00:00Z,25,13,2,3,home win REG,BB&T Center,OFF
92,2020020316,20202021,2,2021-02-26T00:00:00Z,16,29,2,0,away winREG,Nationwide Arena,OFF
93,2020020317,20202021,2,2021-02-26T00:30:00Z,18,17,2,5,home win REG,Little Caesars Arena,OFF
94,2020020318,20202021,2,2021-02-26T00:00:00Z,20,9,1,6,home win REG,Canadian Tire Centre,OFF
95,2020020319,20202021,2,2021-02-26T01:00:00Z,8,52,3,6,home win REG,Bell MTS Place,OFF
96,2020020320,20202021,2,2021-02-26T03:00:00Z,22,23,3,0,away winREG,Rogers Arena,OFF
97,2020020321,20202021,2,2021-02-27T02:00:00Z,21,53,3,2,away winREG,Gila River Arena,OFF
98,2020020322,20202021,2,2021-02-27T18:00:00Z,4,7,3,0,away winREG,KeyBank Center,OFF
99,2020020323,20202021,2,2021-02-27T00:00:00Z,6,3,2,6,home win REG,Madison Square Garden,OFF
100,2020020324,20202021,2,2021-02-27T01:00:00Z,26,30,1,3,home win REG,Xcel Energy Center,OFF
101,2020020325,20202021,2,2021-04-25T01:00:00Z,54,24,5,1,away winREG,Honda Center,OFF
102,2020020326,20202021,2,2021-03-09T02:00:00Z,19,28,2,3,home win OT,SAP Center at San Jose,OFF
103,2020020327,20202021,2,2021-02-27T18:00:00Z,15,1,5,2,away winREG,Prudential Center,OFF
104,2020020328,20202021,2,2021-02-28T00:00:00Z,5,2,4,3,away winOT,Nassau Veterans Memorial Coliseum,OFF
105,2020020329,20202021,2,2021-02-28T00:00:00Z,25,14,0,5,home win REG,Amalie Arena,OFF
106,2020020330,20202021,2,2021-02-28T00:00:00Z,12,13,4,3,away winOT,BB&T Center,OFF
107,2020020331,20202021,2,2021-02-28T01:00:00Z,17,16,5,3,away winREG,United Center,OFF
108,2020020332,20202021,2,2021-02-27T20:00:00Z,29,18,1,2,home win REG,Bridgestone Arena,OFF
109,2020020333,20202021,2,2021-02-27T18:00:00Z,20,9,6,3,away winREG,Canadian Tire Centre,OFF
110,2020020334,20202021,2,2021-02-28T03:00:00Z,8,52,1,2,home win OT,Bell MTS Place,OFF
111,2020020335,20202021,2,2021-02-28T00:00:00Z,10,22,4,0,away winREG,Rogers Place,OFF
112,2020020336,20202021,2,2021-02-28T01:00:00Z,26,30,3,4,home win OT,Xcel Energy Center,OFF
113,2020020337,20202021,2,2021-02-28T02:00:00Z,21,53,6,2,away winREG,Gila River Arena,OFF
114,2020020338,20202021,2,2021-02-28T03:00:00Z,54,24,3,2,away winOT,Honda Center,OFF
115,2020020339,20202021,2,2021-02-28T03:30:00Z,19,28,7,6,away winREG,SAP Center at San Jose,OFF
116,2020020340,20202021,2,2021-02-28T20:00:00Z,4,7,3,0,away winREG,KeyBank Center,OFF
117,2020020341,20202021,2,2021-02-28T22:00:00Z,5,2,0,2,home win REG,Nassau Veterans Memorial Coliseum,OFF
118,2020020342,20202021,2,2021-02-28T17:00:00Z,6,3,4,1,away winREG,Madison Square Garden,OFF
119,2020020343,20202021,2,2021-03-01T00:00:00Z,17,16,2,7,home win REG,United Center,OFF
120,2020020344,20202021,2,2021-02-28T20:00:00Z,29,18,1,3,home win REG,Bridgestone Arena,OFF
121,2020020345,20202021,2,2021-03-02T01:00:00Z,23,52,4,0,away winREG,Bell MTS Place,OFF
122,2020020346,20202021,2,2021-02-28T20:00:00Z,15,1,3,2,away winREG,Prudential Center,OFF
123,2020020347,20202021,2,2021-04-29T23:00:00Z,25,14,0,3,home win REG,Amalie Arena,OFF
124,2020020348,20202021,2,2021-03-02T00:00:00Z,12,13,3,2,away winOT,BB&T Center,OFF
125,2020020349,20202021,2,2021-03-02T00:00:00Z,20,9,1,5,home win REG,Canadian Tire Centre,OFF
126,2020020350,20202021,2,2021-03-02T03:00:00Z,10,22,3,0,away winREG,Rogers Place,OFF
127,2020020351,20202021,2,2021-03-02T03:00:00Z,30,54,4,5,home win OT,T-Mobile Arena,OFF
128,2020020352,20202021,2,2021-03-02T03:00:00Z,19,24,5,4,away winREG,Honda Center,OFF
129,2020020353,20202021,2,2021-03-02T03:30:00Z,21,28,2,6,home win REG,SAP Center at San Jose,OFF
130,2020020354,20202021,2,2021-03-03T00:00:00Z,7,3,2,3,home win REG,Madison Square Garden,OFF
131,2020020355,20202021,2,2021-03-03T00:00:00Z,4,5,2,5,home win REG,PPG Paints Arena,OFF
132,2020020356,20202021,2,2021-03-03T00:00:00Z,17,29,1,4,home win REG,Nationwide Arena,OFF
133,2020020357,20202021,2,2021-03-03T00:00:00Z,9,8,1,3,home win REG,Centre Bell,OFF
134,2020020358,20202021,2,2021-03-03T01:00:00Z,23,52,2,5,home win REG,Bell MTS Place,OFF
135,2020020359,20202021,2,2021-03-04T00:00:00Z,15,6,2,1,away winOT,TD Garden,OFF
136,2020020360,20202021,2,2021-03-04T01:00:00Z,10,22,6,1,away winREG,Rogers Place,OFF
137,2020020361,20202021,2,2021-03-04T03:00:00Z,30,54,1,5,home win REG,T-Mobile Arena,OFF
138,2020020362,20202021,2,2021-03-04T02:30:00Z,19,24,3,2,away winREG,Honda Center,OFF
139,2020020363,20202021,2,2021-03-04T03:30:00Z,21,28,4,0,away winREG,SAP Center at San Jose,OFF
140,2020020364,20202021,2,2021-02-17T00:00:00Z,1,3,5,2,away winREG,Madison Square Garden,OFF
141,2020020365,20202021,2,2021-03-05T00:00:00Z,17,12,2,5,home win REG,PNC Arena,OFF
142,2020020366,20202021,2,2021-03-05T00:00:00Z,4,5,4,3,away winREG,PPG Paints Arena,OFF
143,2020020367,20202021,2,2021-03-05T01:00:00Z,14,16,3,2,away winOT,United Center,OFF
144,2020020368,20202021,2,2021-03-05T01:00:00Z,13,18,5,4,away winREG,Bridgestone Arena,OFF
145,2020020369,20202021,2,2021-03-05T00:00:00Z,52,8,4,3,away winOT,Centre Bell,OFF
146,2020020370,20202021,2,2021-03-05T02:00:00Z,9,20,3,7,home win REG,Scotiabank Saddledome,OFF
147,2020020371,20202021,2,2021-03-05T03:00:00Z,10,23,1,3,home win REG,Rogers Arena,OFF
148,2020020372,20202021,2,2021-03-05T01:30:00Z,29,25,3,2,away winREG,American Airlines Center,OFF
149,2020020373,20202021,2,2021-03-06T00:00:00Z,15,6,1,5,home win REG,TD Garden,OFF
150,2020020374,20202021,2,2021-03-06T18:00:00Z,3,1,6,3,away winREG,Prudential Center,OFF
151,2020020375,20202021,2,2021-03-06T18:00:00Z,7,2,2,5,home win REG,Nassau Veterans Memorial Coliseum,OFF
152,2020020376,20202021,2,2021-03-06T01:00:00Z,14,16,3,4,home win OT,United Center,OFF
153,2020020377,20202021,2,2021-03-06T02:00:00Z,24,21,2,3,home win OT,Ball Arena,OFF
154,2020020378,20202021,2,2021-03-06T02:00:00Z,30,53,5,1,away winREG,Gila River Arena,OFF
155,2020020379,20202021,2,2021-03-06T02:00:00Z,19,26,3,2,away winOT,STAPLES Center,OFF
156,2020020380,20202021,2,2021-03-06T03:30:00Z,54,28,5,4,away winOT,SAP Center at San Jose,OFF
157,2020020381,20202021,2,2021-03-06T19:00:00Z,13,18,6,2,away winREG,Bridgestone Arena,OFF
158,2020020382,20202021,2,2021-03-07T00:00:00Z,52,8,1,7,home win REG,Centre Bell,OFF
159,2020020383,20202021,2,2021-03-07T03:00:00Z,20,22,2,3,home win REG,Rogers Place,OFF
160,2020020384,20202021,2,2021-03-07T00:00:00Z,10,23,2,4,home win REG,Rogers Arena,OFF
161,2020020385,20202021,2,2021-03-07T01:00:00Z,29,25,0,5,home win REG,American Airlines Center,OFF
162,2020020386,20202021,2,2021-03-07T01:00:00Z,24,21,5,4,away winOT,Ball Arena,OFF
163,2020020387,20202021,2,2021-03-07T00:00:00Z,30,53,2,5,home win REG,Gila River Arena,OFF
164,2020020388,20202021,2,2021-03-07T02:00:00Z,19,26,3,4,home win OT,STAPLES Center,OFF
165,2020020389,20202021,2,2021-03-07T03:30:00Z,54,28,4,0,away winREG,SAP Center at San Jose,OFF
166,2020020390,20202021,2,2021-04-05T23:00:00Z,4,6,3,2,away winOT,TD Garden,OFF
167,2020020391,20202021,2,2021-03-07T17:00:00Z,7,2,2,5,home win REG,Nassau Veterans Memorial Coliseum,OFF
168,2020020392,20202021,2,2021-02-21T19:00:00Z,1,15,3,4,home win REG,Capital One Arena,OFF
169,2020020393,20202021,2,2021-03-08T00:30:00Z,3,5,1,5,home win REG,PPG Paints Arena,OFF
170,2020020394,20202021,2,2021-03-07T19:30:00Z,14,16,6,3,away winREG,United Center,OFF
171,2020020395,20202021,2,2021-03-08T02:30:00Z,9,20,4,3,away winOT,Scotiabank Saddledome,OFF
172,2020020396,20202021,2,2021-03-09T02:00:00Z,9,22,2,3,home win REG,Rogers Place,OFF
173,2020020397,20202021,2,2021-03-09T03:00:00Z,8,23,1,2,home win OT,Rogers Arena,OFF
174,2020020398,20202021,2,2021-03-09T01:00:00Z,54,30,0,2,home win REG,Xcel Energy Center,OFF
175,2020020399,20202021,2,2021-03-09T02:00:00Z,53,21,3,2,away winREG,Ball Arena,OFF
176,2020020400,20202021,2,2021-03-09T03:00:00Z,26,24,5,6,home win OT,Honda Center,OFF
177,2020020401,20202021,2,2021-03-10T00:00:00Z,6,2,1,2,home win OT,Nassau Veterans Memorial Coliseum,OFF
178,2020020402,20202021,2,2021-03-10T00:00:00Z,7,4,4,5,home win OT,Wells Fargo Center,OFF
179,2020020403,20202021,2,2021-03-10T00:00:00Z,1,15,4,5,home win OT,Capital One Arena,OFF
180,2020020404,20202021,2,2021-03-10T00:00:00Z,18,12,2,3,home win OT,PNC Arena,OFF
181,2020020405,20202021,2,2021-03-09T23:00:00Z,3,5,2,4,home win REG,PPG Paints Arena,OFF
182,2020020406,20202021,2,2021-03-10T00:00:00Z,13,29,4,2,away winREG,Nationwide Arena,OFF
183,2020020407,20202021,2,2021-03-10T00:30:00Z,14,17,4,3,away winOT,Little Caesars Arena,OFF
184,2020020408,20202021,2,2021-03-10T00:00:00Z,52,10,4,3,away winREG,Scotiabank Arena,OFF
185,2020020409,20202021,2,2021-03-10T01:30:00Z,16,25,1,6,home win REG,American Airlines Center,OFF
186,2020020410,20202021,2,2021-03-11T01:00:00Z,9,22,1,7,home win REG,Rogers Place,OFF
187,2020020411,20202021,2,2021-03-11T04:00:00Z,8,23,5,1,away winREG,Rogers Arena,OFF
188,2020020412,20202021,2,2021-03-11T00:00:00Z,54,30,3,4,home win REG,Xcel Energy Center,OFF
189,2020020413,20202021,2,2021-03-11T02:00:00Z,53,21,1,2,home win OT,Ball Arena,OFF
190,2020020414,20202021,2,2021-03-11T02:30:00Z,26,24,5,1,away winREG,Honda Center,OFF
191,2020020415,20202021,2,2021-03-12T00:00:00Z,3,6,0,4,home win REG,TD Garden,OFF
192,2020020416,20202021,2,2021-03-12T00:00:00Z,5,7,5,2,away winREG,KeyBank Center,OFF
193,2020020417,20202021,2,2021-03-12T00:00:00Z,1,2,3,5,home win REG,Nassau Veterans Memorial Coliseum,OFF
194,2020020418,20202021,2,2021-03-12T00:00:00Z,15,4,5,3,away winREG,Wells Fargo Center,OFF
195,2020020419,20202021,2,2021-03-12T00:00:00Z,18,12,1,5,home win REG,PNC Arena,OFF
196,2020020420,20202021,2,2021-03-12T00:00:00Z,13,29,5,4,away winOT,Nationwide Arena,OFF
197,2020020421,20202021,2,2021-03-12T00:30:00Z,14,17,4,6,home win REG,Little Caesars Arena,OFF
198,2020020422,20202021,2,2021-03-12T00:00:00Z,52,10,3,4,home win OT,Scotiabank Arena,OFF
199,2020020423,20202021,2,2021-03-12T02:00:00Z,8,20,1,2,home win REG,Scotiabank Saddledome,OFF
200,2020020424,20202021,2,2021-03-12T01:30:00Z,16,25,4,2,away winREG,American Airlines Center,OFF
201,2020020425,20202021,2,2021-03-13T01:00:00Z,54,19,5,4,away winOT,Enterprise Center,OFF
202,2020020426,20202021,2,2021-03-13T02:00:00Z,9,22,2,6,home win REG,Rogers Place,OFF
203,2020020427,20202021,2,2021-03-13T01:00:00Z,53,30,0,4,home win REG,Xcel Energy Center,OFF
204,2020020428,20202021,2,2021-03-13T02:00:00Z,26,21,0,2,home win REG,Ball Arena,OFF
205,2020020429,20202021,2,2021-03-13T03:00:00Z,28,24,6,0,away winREG,Honda Center,OFF
206,2020020430,20202021,2,2021-03-13T18:00:00Z,3,6,4,0,away winREG,TD Garden,OFF
207,2020020431,20202021,2,2021-03-14T00:00:00Z,5,7,3,0,away winREG,KeyBank Center,OFF
208,2020020432,20202021,2,2021-03-14T00:00:00Z,2,1,3,2,away winREG,Prudential Center,OFF
209,2020020433,20202021,2,2021-03-14T00:00:00Z,15,4,5,4,away winREG,Wells Fargo Center,OFF
210,2020020434,20202021,2,2021-03-14T00:00:00Z,18,14,3,6,home win REG,Amalie Arena,OFF
211,2020020435,20202021,2,2021-03-14T00:00:00Z,16,13,2,4,home win REG,BB&T Center,OFF
212,2020020436,20202021,2,2021-03-13T22:00:00Z,25,29,3,4,home win OT,Nationwide Arena,OFF
213,2020020437,20202021,2,2021-03-14T01:00:00Z,54,19,5,1,away winREG,Enterprise Center,OFF
214,2020020438,20202021,2,2021-03-14T00:00:00Z,52,10,5,2,away winREG,Scotiabank Arena,OFF
215,2020020439,20202021,2,2021-03-14T00:00:00Z,8,20,1,3,home win REG,Scotiabank Saddledome,OFF
216,2020020440,20202021,2,2021-03-14T03:00:00Z,22,23,1,2,home win REG,Rogers Arena,OFF
217,2020020441,20202021,2,2021-03-14T03:00:00Z,28,24,3,1,away winREG,Honda Center,OFF
218,2020020442,20202021,2,2021-03-14T21:00:00Z,12,17,2,1,away winREG,Little Caesars Arena,OFF
219,2020020443,20202021,2,2021-03-14T23:00:00Z,10,9,3,4,home win REG,Canadian Tire Centre,OFF
220,2020020444,20202021,2,2021-03-14T18:00:00Z,53,30,1,4,home win REG,Xcel Energy Center,OFF
221,2020020445,20202021,2,2021-03-14T21:30:00Z,26,21,1,4,home win REG,Ball Arena,OFF
222,2020020446,20202021,2,2021-03-15T23:00:00Z,4,3,5,4,away winOT,Madison Square Garden,OFF
223,2020020447,20202021,2,2021-04-27T23:00:00Z,2,15,0,1,home win REG,Capital One Arena,OFF
224,2020020448,20202021,2,2021-03-15T20:00:00Z,18,14,4,1,away winREG,Amalie Arena,OFF
225,2020020449,20202021,2,2021-03-15T23:00:00Z,16,13,3,6,home win REG,BB&T Center,OFF
226,2020020450,20202021,2,2021-03-15T23:00:00Z,6,5,1,4,home win REG,PPG Paints Arena,OFF
227,2020020451,20202021,2,2021-03-14T21:00:00Z,25,29,2,1,away winOT,Nationwide Arena,OFF
228,2020020452,20202021,2,2021-03-15T23:00:00Z,23,9,3,2,away winOT,Canadian Tire Centre,OFF
229,2020020453,20202021,2,2021-03-16T00:00:00Z,8,52,4,2,away winREG,Bell MTS Place,OFF
230,2020020454,20202021,2,2021-03-16T01:00:00Z,22,20,3,4,home win REG,Scotiabank Saddledome,OFF
231,2020020455,20202021,2,2021-03-16T02:00:00Z,28,54,1,2,home win REG,T-Mobile Arena,OFF
232,2020020456,20202021,2,2021-05-11T02:00:00Z,19,26,2,1,away winOT,STAPLES Center,OFF
233,2020020457,20202021,2,2021-03-16T23:00:00Z,7,1,2,3,home win REG,Prudential Center,OFF
234,2020020458,20202021,2,2021-03-16T23:00:00Z,2,15,1,3,home win REG,Capital One Arena,OFF
235,2020020459,20202021,2,2021-03-16T23:00:00Z,6,5,2,1,away winREG,PPG Paints Arena,OFF
236,2020020460,20202021,2,2021-03-16T23:30:00Z,12,17,2,4,home win REG,Little Caesars Arena,OFF
237,2020020461,20202021,2,2021-03-21T00:00:00Z,53,24,5,1,away winREG,Honda Center,OFF
238,2020020462,20202021,2,2021-03-17T23:30:00Z,4,3,0,9,home win REG,Madison Square Garden,OFF
239,2020020463,20202021,2,2021-03-17T23:00:00Z,23,9,3,2,away winOT,Canadian Tire Centre,OFF
240,2020020464,20202021,2,2021-03-18T01:00:00Z,8,52,3,4,home win OT,Bell MTS Place,OFF
241,2020020465,20202021,2,2021-03-18T02:00:00Z,22,20,7,3,away winREG,Scotiabank Saddledome,OFF
242,2020020466,20202021,2,2021-03-18T02:00:00Z,28,54,4,5,home win REG,T-Mobile Arena,OFF
243,2020020467,20202021,2,2021-03-18T02:00:00Z,19,26,1,4,home win REG,STAPLES Center,OFF
244,2020020468,20202021,2,2021-03-18T23:00:00Z,6,7,4,1,away winREG,KeyBank Center,OFF
245,2020020469,20202021,2,2021-03-18T23:00:00Z,4,2,4,3,away winREG,Nassau Veterans Memorial Coliseum,OFF
246,2020020470,20202021,2,2021-03-18T23:00:00Z,29,12,3,2,away winOT,PNC Arena,OFF
247,2020020471,20202021,2,2021-03-18T23:00:00Z,16,14,2,4,home win REG,Amalie Arena,OFF
248,2020020472,20202021,2,2021-03-18T23:00:00Z,18,13,2,1,away winREG,BB&T Center,OFF
249,2020020473,20202021,2,2021-03-18T23:30:00Z,25,17,2,3,home win REG,Little Caesars Arena,OFF
250,2020020474,20202021,2,2021-03-19T01:00:00Z,52,22,1,2,home win REG,Rogers Place,OFF
251,2020020475,20202021,2,2021-03-19T01:00:00Z,30,21,1,5,home win REG,Ball Arena,OFF
252,2020020476,20202021,2,2021-03-19T02:00:00Z,53,24,2,3,home win OT,Honda Center,OFF
253,2020020477,20202021,2,2021-03-20T17:00:00Z,5,1,3,1,away winREG,Prudential Center,OFF
254,2020020478,20202021,2,2021-03-19T23:00:00Z,3,15,1,2,home win REG,Capital One Arena,OFF
255,2020020479,20202021,2,2021-03-19T23:00:00Z,23,8,3,2,away winOT,Centre Bell,OFF
256,2020020480,20202021,2,2021-03-19T23:00:00Z,20,10,4,3,away winREG,Scotiabank Arena,OFF
257,2020020481,20202021,2,2021-03-20T02:00:00Z,54,26,4,2,away winREG,STAPLES Center,OFF
