,game_id,season,type,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,venue,game_state
17,2021010015,20212022,1,2021-09-28T02:00:00Z,26,53,1,2,home win REG,Gila River Arena,FINAL
18,2021010016,20212022,1,2021-09-28T02:00:00Z,20,23,2,4,home win REG,Abbotsford Entertainment Centre,FINAL
19,2021010017,20212022,1,2021-09-28T23:00:00Z,6,3,2,3,home win REG,Madison Square Garden,FINAL
20,2021010018,20212022,1,2021-09-28T23:00:00Z,2,4,3,2,away winOT,Wells Fargo Center,FINAL
21,2021010019,20212022,1,2021-09-28T23:00:00Z,7,29,5,4,away winOT,Nationwide Arena,FINAL
22,2021010020,20212022,1,2021-09-28T23:00:00Z,14,12,1,3,home win REG,PNC Arena,FINAL
23,2021010021,20212022,1,2021-09-29T01:00:00Z,55,22,0,6,home win REG,Rogers Place,FINAL
24,2021010022,20212022,1,2021-09-29T02:00:00Z,21,54,3,4,home win REG,T-Mobile Arena,FINAL
25,2021010023,20212022,1,2021-09-29T02:00:00Z,26,28,4,3,away winREG,SAP Center at San Jose,FINAL
26,2021010024,20212022,1,2021-09-29T23:00:00Z,1,15,5,4,away winREG,Capital One Arena,FINAL
27,2021010025,20212022,1,2021-09-29T23:00:00Z,19,29,2,5,home win REG,Nationwide Arena,FINAL
28,2021010026,20212022,1,2021-09-29T23:00:00Z,10,9,4,0,away winREG,Canadian Tire Centre,FINAL
29,2021010027,20212022,1,2021-09-30T00:00:00Z,13,25,4,3,away winOT,American Airlines Center,FINAL
30,2021010028,20212022,1,2021-09-30T00:00:00Z,22,52,1,5,home win REG,Canada Life Centre,FINAL
31,2021010029,20212022,1,2021-09-30T00:30:00Z,17,16,4,3,away winOT,United Center,FINAL
32,2021010030,20212022,1,2021-09-30T01:00:00Z,55,20,4,3,away winOT,Scotiabank Saddledome,FINAL
33,2021010031,20212022,1,2021-09-30T02:00:00Z,53,24,4,1,away winREG,Honda Center,FINAL
34,2021010032,20212022,1,2021-09-30T23:00:00Z,18,14,6,2,away winREG,Amalie Arena,FINAL
35,2021010033,20212022,1,2021-09-30T23:30:00Z,4,6,2,4,home win REG,TD Garden,FINAL
36,2021010034,20212022,1,2021-09-30T23:30:00Z,7,17,2,6,home win REG,Little Caesars Arena,FINAL
37,2021010035,20212022,1,2021-10-01T01:00:00Z,30,21,4,6,home win REG,Ball Arena,FINAL
38,2021010036,20212022,1,2021-10-01T02:00:00Z,54,26,1,3,home win REG,Vivint Arena,FINAL
39,2021010037,20212022,1,2021-10-01T02:00:00Z,28,24,3,1,away winREG,Honda Center,FINAL
40,2021010038,20212022,1,2021-10-01T23:00:00Z,5,7,2,1,away winREG,KeyBank Center,FINAL
41,2021010039,20212022,1,2021-10-01T23:00:00Z,3,1,1,7,home win REG,Prudential Center,FINAL
42,2021010040,20212022,1,2021-10-01T23:00:00Z,25,13,3,6,home win REG,FLA Live Arena,FINAL
43,2021010041,20212022,1,2021-10-01T23:00:00Z,12,14,5,8,home win REG,Amalie Arena,FINAL
44,2021010042,20212022,1,2021-10-01T23:00:00Z,8,9,2,7,home win REG,Canadian Tire Centre,FINAL
45,2021010043,20212022,1,2021-10-02T00:30:00Z,19,16,6,3,away winREG,United Center,FINAL
46,2021010044,20212022,1,2021-10-02T01:00:00Z,23,20,1,4,home win REG,Scotiabank Saddledome,FINAL
47,2021010045,20212022,1,2021-10-02T02:00:00Z,26,54,0,4,home win REG,T-Mobile Arena,FINAL
48,2021010046,20212022,1,2021-10-02T02:00:00Z,22,55,1,2,home win OT,Angel of the Winds Arena,FINAL
49,2021010047,20212022,1,2021-10-02T22:00:00Z,24,53,3,4,home win REG,Gila River Arena,FINAL
50,2021010048,20212022,1,2021-10-02T23:00:00Z,9,8,1,2,home win REG,Centre Bell,FINAL
51,2021010049,20212022,1,2021-10-02T23:00:00Z,15,4,1,3,home win REG,Wells Fargo Center,FINAL
52,2021010050,20212022,1,2021-10-02T23:00:00Z,52,22,3,4,home win REG,Rogers Place,FINAL
53,2021010051,20212022,1,2021-10-02T23:00:00Z,3,6,4,3,away winOT,TD Garden,FINAL
54,2021010052,20212022,1,2021-10-02T23:00:00Z,29,17,1,5,home win REG,Little Caesars Arena,FINAL
55,2021010053,20212022,1,2021-10-02T18:00:00Z,1,2,2,1,away winOT,Webster Bank Arena,FINAL
56,2021010054,20212022,1,2021-10-03T00:00:00Z,14,18,1,6,home win REG,Bridgestone Arena,FINAL
57,2021010055,20212022,1,2021-10-03T00:00:00Z,16,19,5,1,away winREG,Cable Dahmer Arena,FINAL
58,2021010056,20212022,1,2021-10-03T02:00:00Z,20,55,4,1,away winREG,accesso ShoWare Center,FINAL
59,2021010057,20212022,1,2021-10-03T16:00:00Z,17,5,1,5,home win REG,PPG Paints Arena,FINAL
60,2021010058,20212022,1,2021-10-03T23:00:00Z,52,23,2,3,home win REG,Rogers Arena,FINAL
61,2021010059,20212022,1,2021-10-04T23:00:00Z,6,4,1,2,home win OT,Wells Fargo Center,FINAL
62,2021010060,20212022,1,2021-10-04T23:00:00Z,29,7,5,3,away winREG,KeyBank Center,FINAL
63,2021010061,20212022,1,2021-10-04T23:00:00Z,15,1,1,4,home win REG,Prudential Center,FINAL
64,2021010062,20212022,1,2021-10-04T23:00:00Z,10,9,3,1,away winREG,Canadian Tire Centre,FINAL
65,2021010063,20212022,1,2021-10-04T23:30:00Z,16,17,6,4,away winREG,Little Caesars Arena,FINAL
66,2021010064,20212022,1,2021-10-05T00:00:00Z,21,30,1,3,home win REG,Xcel Energy Center,FINAL
67,2021010065,20212022,1,2021-10-05T01:00:00Z,20,22,3,4,home win REG,Rogers Place,FINAL
68,2021010066,20212022,1,2021-10-05T02:00:00Z,24,28,3,2,away winOT,SAP Center at San Jose,FINAL
69,2021010067,20212022,1,2021-10-05T23:00:00Z,8,10,2,6,home win REG,Scotiabank Arena,FINAL
70,2021010068,20212022,1,2021-10-05T23:00:00Z,7,5,4,5,home win OT,PPG Paints Arena,FINAL
71,2021010069,20212022,1,2021-10-05T23:00:00Z,18,12,3,2,away winOT,PNC Arena,FINAL
72,2021010070,20212022,1,2021-10-05T23:00:00Z,4,2,0,3,home win REG,Webster Bank Arena,FINAL
73,2021010071,20212022,1,2021-10-05T23:00:00Z,13,14,3,2,away winREG,Amway Center,FINAL
74,2021010072,20212022,1,2021-10-06T00:00:00Z,19,25,1,3,home win REG,American Airlines Center,FINAL
75,2021010073,20212022,1,2021-10-06T01:00:00Z,54,21,7,4,away winREG,Ball Arena,FINAL
76,2021010074,20212022,1,2021-10-06T02:00:00Z,55,23,4,0,away winREG,Rogers Arena,FINAL
77,2021010075,20212022,1,2021-10-06T02:30:00Z,53,26,4,1,away winREG,STAPLES Center,FINAL
78,2021010076,20212022,1,2021-10-06T23:00:00Z,15,6,4,3,away winOT,TD Garden,FINAL
79,2021010077,20212022,1,2021-10-06T23:00:00Z,1,3,2,6,home win REG,Madison Square Garden,FINAL
80,2021010078,20212022,1,2021-10-06T23:00:00Z,17,29,2,4,home win REG,Nationwide Arena,FINAL
81,2021010079,20212022,1,2021-10-07T00:00:00Z,20,52,2,3,home win REG,Canada Life Centre,FINAL
82,2021010080,20212022,1,2021-10-07T00:00:00Z,19,30,3,4,home win OT,Xcel Energy Center,FINAL
83,2021010081,20212022,1,2021-10-07T02:00:00Z,26,24,6,3,away winREG,Honda Center,FINAL
84,2021010082,20212022,1,2021-10-07T23:00:00Z,9,8,5,4,away winOT,Centre Bell,FINAL
85,2021010084,20212022,1,2021-10-07T23:00:00Z,13,14,2,6,home win REG,Amalie Arena,FINAL
86,2021010085,20212022,1,2021-10-07T23:30:00Z,5,17,2,4,home win REG,Little Caesars Arena,FINAL
87,2021010086,20212022,1,2021-10-08T00:00:00Z,16,30,2,3,home win OT,Xcel Energy Center,FINAL
88,2021010087,20212022,1,2021-10-08T00:00:00Z,21,25,1,3,home win REG,American Airlines Center,FINAL
89,2021010088,20212022,1,2021-10-08T01:00:00Z,23,22,2,3,home win REG,Rogers Place,FINAL
90,2021010089,20212022,1,2021-10-08T02:00:00Z,53,54,3,1,away winREG,T-Mobile Arena,FINAL
91,2021010090,20212022,1,2021-10-08T23:00:00Z,4,15,3,5,home win REG,Capital One Arena,FINAL
92,2021010091,20212022,1,2021-10-09T00:00:00Z,29,19,3,7,home win REG,Enterprise Center,FINAL
93,2021010092,20212022,1,2021-10-09T01:00:00Z,52,20,1,3,home win REG,Scotiabank Saddledome,FINAL
94,2021010093,20212022,1,2021-10-09T19:00:00Z,17,7,1,3,home win REG,KeyBank Center,FINAL
95,2021010094,20212022,1,2021-10-09T20:00:00Z,12,18,3,4,home win REG,Bridgestone Arena,FINAL
96,2021010095,20212022,1,2021-10-09T22:00:00Z,14,13,4,2,away winREG,FLA Live Arena,FINAL
97,2021010096,20212022,1,2021-10-09T23:00:00Z,9,10,1,4,home win REG,Scotiabank Arena,FINAL
98,2021010097,20212022,1,2021-10-09T23:00:00Z,5,29,4,3,away winOT,Nationwide Arena,FINAL
99,2021010098,20212022,1,2021-10-09T23:00:00Z,25,21,2,4,home win REG,Ball Arena,FINAL
100,2021010099,20212022,1,2021-10-09T23:00:00Z,3,2,5,4,away winOT,Webster Bank Arena,FINAL
101,2021010100,20212022,1,2021-10-10T00:00:00Z,54,28,0,4,home win REG,SAP Center at San Jose,FINAL
102,2021010101,20212022,1,2021-10-10T00:30:00Z,30,16,1,5,home win REG,United Center,FINAL
103,2021010102,20212022,1,2021-10-10T01:00:00Z,22,23,3,2,away winREG,Rogers Arena,FINAL
104,2021010103,20212022,1,2021-10-10T02:30:00Z,24,26,4,3,away winOT,STAPLES Center,FINAL
105,2021010104,20212022,1,2021-10-04T01:00:00Z,53,25,3,6,home win REG,El Paso Coliseum Events Center,FINAL
106,2021020001,20212022,2,2021-10-12T23:30:00Z,5,14,6,2,away winREG,Amalie Arena,OFF
107,2021020002,20212022,2,2021-10-13T02:00:00Z,55,54,3,4,home win REG,T-Mobile Arena,OFF
108,2021020003,20212022,2,2021-10-13T23:00:00Z,8,10,1,2,home win REG,Scotiabank Arena,OFF
109,2021020004,20212022,2,2021-10-13T23:30:00Z,3,15,1,5,home win REG,Capital One Arena,OFF
110,2021020005,20212022,2,2021-10-14T02:00:00Z,16,21,2,4,home win REG,Ball Arena,OFF
111,2021020006,20212022,2,2021-10-14T02:00:00Z,23,22,2,3,home win OT,Rogers Place,OFF
112,2021020007,20212022,2,2021-10-14T23:00:00Z,8,7,1,5,home win REG,KeyBank Center,OFF
113,2021020008,20212022,2,2021-10-14T23:00:00Z,10,9,2,3,home win REG,Canadian Tire Centre,OFF
114,2021020009,20212022,2,2021-10-14T23:30:00Z,14,17,7,6,away winOT,Little Caesars Arena,OFF
115,2021020010,20212022,2,2021-10-14T23:00:00Z,5,13,4,5,home win OT,FLA Live Arena,OFF
116,2021020011,20212022,2,2021-10-14T23:00:00Z,25,3,3,2,away winOT,Madison Square Garden,OFF
117,2021020012,20212022,2,2021-10-14T23:00:00Z,2,12,3,6,home win REG,PNC Arena,OFF
118,2021020013,20212022,2,2021-10-14T23:00:00Z,53,29,2,8,home win REG,Nationwide Arena,OFF
119,2021020014,20212022,2,2021-10-15T00:00:00Z,55,18,4,3,away winREG,Bridgestone Arena,OFF
120,2021020015,20212022,2,2021-10-14T02:00:00Z,52,24,1,4,home win REG,Honda Center,OFF
121,2021020016,20212022,2,2021-10-15T02:30:00Z,54,26,2,6,home win REG,STAPLES Center,OFF
122,2021020017,20212022,2,2021-10-15T23:00:00Z,16,1,3,4,home win OT,Prudential Center,OFF
123,2021020018,20212022,2,2021-10-15T23:00:00Z,23,4,5,4,away winOT,Wells Fargo Center,OFF
124,2021020019,20212022,2,2021-10-16T02:00:00Z,30,24,2,1,away winREG,Honda Center,OFF
125,2021020020,20212022,2,2021-10-16T23:00:00Z,25,6,1,3,home win REG,TD Garden,OFF
126,2021020021,20212022,2,2021-10-16T17:00:00Z,53,7,1,2,home win OT,KeyBank Center,OFF
127,2021020022,20212022,2,2021-10-16T23:00:00Z,9,10,1,3,home win REG,Scotiabank Arena,OFF
128,2021020023,20212022,2,2021-10-16T23:00:00Z,3,8,3,1,away winREG,Centre Bell,OFF
129,2021020024,20212022,2,2021-10-16T23:00:00Z,23,17,1,3,home win REG,Little Caesars Arena,OFF
130,2021020025,20212022,2,2021-10-16T22:00:00Z,2,13,1,5,home win REG,FLA Live Arena,OFF
131,2021020026,20212022,2,2021-10-16T23:00:00Z,16,5,2,5,home win REG,PPG Paints Arena,OFF
132,2021020027,20212022,2,2021-10-16T23:00:00Z,14,15,2,1,away winOT,Capital One Arena,OFF
133,2021020028,20212022,2,2021-10-16T23:00:00Z,55,29,1,2,home win OT,Nationwide Arena,OFF
134,2021020029,20212022,2,2021-10-17T00:00:00Z,12,18,3,2,away winREG,Bridgestone Arena,OFF
135,2021020030,20212022,2,2021-10-17T01:00:00Z,19,21,5,3,away winREG,Ball Arena,OFF
136,2021020031,20212022,2,2021-10-17T02:00:00Z,20,22,2,5,home win REG,Rogers Place,OFF
137,2021020032,20212022,2,2021-10-17T02:30:00Z,30,26,3,2,away winREG,STAPLES Center,OFF
138,2021020033,20212022,2,2021-10-17T02:00:00Z,52,28,3,4,home win REG,SAP Center at San Jose,OFF
139,2021020034,20212022,2,2021-10-17T21:00:00Z,25,9,2,3,home win REG,Canadian Tire Centre,OFF
140,2021020035,20212022,2,2021-10-18T23:00:00Z,3,10,2,1,away winOT,Scotiabank Arena,OFF
141,2021020036,20212022,2,2021-10-18T23:00:00Z,55,4,1,6,home win REG,Wells Fargo Center,OFF
142,2021020037,20212022,2,2021-10-19T01:30:00Z,24,20,3,2,away winOT,Scotiabank Saddledome,OFF
143,2021020038,20212022,2,2021-10-19T02:00:00Z,19,53,7,4,away winREG,Gila River Arena,OFF
144,2021020039,20212022,2,2021-10-19T23:00:00Z,23,7,2,5,home win REG,KeyBank Center,OFF
145,2021020040,20212022,2,2021-10-19T23:00:00Z,28,8,5,0,away winREG,Centre Bell,OFF
146,2021020041,20212022,2,2021-10-19T23:30:00Z,29,17,1,4,home win REG,Little Caesars Arena,OFF
147,2021020042,20212022,2,2021-10-19T23:00:00Z,13,14,4,1,away winREG,Amalie Arena,OFF
148,2021020043,20212022,2,2021-10-19T23:00:00Z,55,1,2,4,home win REG,Prudential Center,OFF
149,2021020044,20212022,2,2021-10-19T23:00:00Z,25,5,2,1,away winOT,PPG Paints Arena,OFF
150,2021020045,20212022,2,2021-10-19T23:00:00Z,21,15,3,6,home win REG,Capital One Arena,OFF
151,2021020046,20212022,2,2021-10-20T00:00:00Z,2,16,4,1,away winREG,United Center,OFF
152,2021020047,20212022,2,2021-10-20T00:00:00Z,26,18,1,2,home win REG,Bridgestone Arena,OFF
153,2021020048,20212022,2,2021-10-20T00:00:00Z,52,30,5,6,home win OT,Xcel Energy Center,OFF
154,2021020049,20212022,2,2021-10-20T01:00:00Z,24,22,5,6,home win REG,Rogers Place,OFF
155,2021020050,20212022,2,2021-10-20T23:30:00Z,6,4,3,6,home win REG,Wells Fargo Center,OFF
156,2021020051,20212022,2,2021-10-21T02:00:00Z,19,54,3,1,away winREG,T-Mobile Arena,OFF
157,2021020052,20212022,2,2021-10-21T23:00:00Z,12,8,4,1,away winREG,Centre Bell,OFF
158,2021020053,20212022,2,2021-10-21T23:00:00Z,28,9,2,1,away winREG,Canadian Tire Centre,OFF
159,2021020054,20212022,2,2021-10-21T23:30:00Z,20,17,3,0,away winREG,Little Caesars Arena,OFF
160,2021020055,20212022,2,2021-10-21T23:00:00Z,21,13,1,4,home win REG,FLA Live Arena,OFF
161,2021020056,20212022,2,2021-10-21T23:00:00Z,15,1,4,1,away winREG,Prudential Center,OFF
162,2021020057,20212022,2,2021-10-21T23:00:00Z,2,29,2,3,home win OT,Nationwide Arena,OFF
163,2021020058,20212022,2,2021-10-22T00:30:00Z,23,16,4,1,away winREG,United Center,OFF
164,2021020059,20212022,2,2021-10-22T00:00:00Z,3,18,3,1,away winREG,Bridgestone Arena,OFF
165,2021020060,20212022,2,2021-10-22T00:00:00Z,24,52,1,5,home win REG,Canada Life Centre,OFF
166,2021020061,20212022,2,2021-10-22T02:00:00Z,22,53,5,1,away winREG,Gila River Arena,OFF
167,2021020062,20212022,2,2021-10-22T23:00:00Z,6,7,4,1,away winREG,KeyBank Center,OFF
168,2021020063,20212022,2,2021-10-22T22:00:00Z,28,10,5,3,away winREG,Scotiabank Arena,OFF
169,2021020064,20212022,2,2021-10-23T00:30:00Z,26,25,2,3,home win OT,American Airlines Center,OFF
170,2021020065,20212022,2,2021-10-23T02:00:00Z,22,54,5,3,away winREG,T-Mobile Arena,OFF
171,2021020066,20212022,2,2021-10-23T23:00:00Z,17,8,1,6,home win REG,Centre Bell,OFF
172,2021020067,20212022,2,2021-10-23T17:00:00Z,3,9,3,2,away winREG,Canadian Tire Centre,OFF
173,2021020068,20212022,2,2021-10-23T23:00:00Z,21,14,4,3,away winOT,Amalie Arena,OFF
174,2021020069,20212022,2,2021-10-23T23:00:00Z,7,1,1,2,home win OT,Prudential Center,OFF
175,2021020070,20212022,2,2021-10-23T23:00:00Z,13,4,4,2,away winREG,Wells Fargo Center,OFF
176,2021020071,20212022,2,2021-10-23T23:00:00Z,10,5,1,7,home win REG,PPG Paints Arena,OFF
177,2021020072,20212022,2,2021-10-23T17:00:00Z,20,15,4,3,away winOT,Capital One Arena,OFF
178,2021020073,20212022,2,2021-10-23T23:00:00Z,12,29,5,1,away winREG,Nationwide Arena,OFF
179,2021020074,20212022,2,2021-10-24T00:00:00Z,26,19,3,7,home win REG,Enterprise Center,OFF
180,2021020075,20212022,2,2021-10-23T22:00:00Z,24,30,3,4,home win OT,Xcel Energy Center,OFF
181,2021020076,20212022,2,2021-10-23T23:00:00Z,18,52,4,6,home win REG,Canada Life Centre,OFF
182,2021020077,20212022,2,2021-10-24T01:00:00Z,2,53,3,0,away winREG,Gila River Arena,OFF
183,2021020078,20212022,2,2021-10-24T02:00:00Z,23,55,4,2,away winREG,Climate Pledge Arena,OFF
184,2021020079,20212022,2,2021-10-24T17:00:00Z,28,6,3,4,home win REG,TD Garden,OFF
185,2021020080,20212022,2,2021-10-24T23:00:00Z,17,16,6,3,away winREG,United Center,OFF
186,2021020081,20212022,2,2021-10-24T22:00:00Z,18,30,5,2,away winREG,Xcel Energy Center,OFF
187,2021020082,20212022,2,2021-10-25T02:00:00Z,2,54,2,0,away winREG,T-Mobile Arena,OFF
188,2021020083,20212022,2,2021-10-25T23:00:00Z,14,7,1,5,home win REG,KeyBank Center,OFF
189,2021020084,20212022,2,2021-10-25T23:00:00Z,15,9,7,5,away winREG,Canadian Tire Centre,OFF
190,2021020085,20212022,2,2021-10-25T23:00:00Z,53,13,3,5,home win REG,FLA Live Arena,OFF
191,2021020086,20212022,2,2021-10-25T23:00:00Z,20,3,5,1,away winREG,Madison Square Garden,OFF
192,2021020087,20212022,2,2021-10-25T23:00:00Z,10,12,1,4,home win REG,PNC Arena,OFF
193,2021020088,20212022,2,2021-10-25T23:00:00Z,25,29,1,4,home win REG,Nationwide Arena,OFF
194,2021020089,20212022,2,2021-10-26T00:00:00Z,26,19,0,3,home win REG,Enterprise Center,OFF
195,2021020090,20212022,2,2021-10-26T23:00:00Z,20,1,5,3,away winREG,Prudential Center,OFF
196,2021020091,20212022,2,2021-10-26T23:00:00Z,14,5,5,1,away winREG,PPG Paints Arena,OFF
197,2021020092,20212022,2,2021-10-27T00:30:00Z,28,18,1,3,home win REG,Bridgestone Arena,OFF
198,2021020093,20212022,2,2021-10-27T00:00:00Z,54,21,3,1,away winREG,Ball Arena,OFF
199,2021020094,20212022,2,2021-10-27T02:00:00Z,30,23,3,2,away winREG,Rogers Arena,OFF
200,2021020095,20212022,2,2021-10-27T02:00:00Z,52,24,4,3,away winREG,Honda Center,OFF
201,2021020096,20212022,2,2021-10-27T02:00:00Z,8,55,1,5,home win REG,Climate Pledge Arena,OFF
202,2021020097,20212022,2,2021-10-27T23:00:00Z,6,13,1,4,home win REG,FLA Live Arena,OFF
203,2021020098,20212022,2,2021-10-27T23:00:00Z,17,15,3,2,away winOT,Capital One Arena,OFF
204,2021020099,20212022,2,2021-10-27T23:30:00Z,10,16,3,2,away winOT,United Center,OFF
205,2021020100,20212022,2,2021-10-28T00:30:00Z,54,25,3,2,away winOT,American Airlines Center,OFF
206,2021020101,20212022,2,2021-10-28T02:00:00Z,4,22,5,3,away winREG,Rogers Place,OFF
207,2021020102,20212022,2,2021-10-28T23:00:00Z,53,14,1,5,home win REG,Amalie Arena,OFF
208,2021020103,20212022,2,2021-10-28T23:00:00Z,20,5,4,0,away winREG,PPG Paints Arena,OFF
209,2021020104,20212022,2,2021-10-28T23:00:00Z,6,12,0,3,home win REG,PNC Arena,OFF
210,2021020105,20212022,2,2021-10-29T00:00:00Z,21,19,4,3,away winREG,Enterprise Center,OFF
211,2021020106,20212022,2,2021-10-29T02:00:00Z,4,23,2,1,away winREG,Rogers Arena,OFF
212,2021020107,20212022,2,2021-10-29T02:00:00Z,7,24,4,3,away winOT,Honda Center,OFF
213,2021020108,20212022,2,2021-10-29T02:30:00Z,52,26,3,2,away winREG,STAPLES Center,OFF
214,2021020109,20212022,2,2021-10-29T02:30:00Z,8,28,4,0,away winREG,SAP Center at San Jose,OFF
215,2021020110,20212022,2,2021-10-29T02:00:00Z,30,55,1,4,home win REG,Climate Pledge Arena,OFF
216,2021020111,20212022,2,2021-10-29T23:00:00Z,13,17,3,2,away winOT,Little Caesars Arena,OFF
217,2021020112,20212022,2,2021-10-29T23:00:00Z,29,3,0,4,home win REG,Madison Square Garden,OFF
218,2021020113,20212022,2,2021-10-29T23:00:00Z,53,15,0,2,home win REG,Capital One Arena,OFF
219,2021020114,20212022,2,2021-10-29T23:00:00Z,16,12,3,6,home win REG,PNC Arena,OFF
220,2021020115,20212022,2,2021-10-30T00:30:00Z,9,25,4,1,away winREG,American Airlines Center,OFF
221,2021020116,20212022,2,2021-10-30T00:00:00Z,24,54,4,5,home win OT,T-Mobile Arena,OFF
222,2021020117,20212022,2,2021-10-30T23:00:00Z,13,6,2,3,home win OT,TD Garden,OFF
223,2021020118,20212022,2,2021-10-30T23:00:00Z,17,10,4,5,home win REG,Scotiabank Arena,OFF
224,2021020119,20212022,2,2021-10-30T23:00:00Z,1,5,4,2,away winREG,PPG Paints Arena,OFF
225,2021020120,20212022,2,2021-10-31T00:00:00Z,16,19,0,1,home win REG,Enterprise Center,OFF
226,2021020121,20212022,2,2021-10-30T17:30:00Z,2,18,2,3,home win OT,Bridgestone Arena,OFF
227,2021020122,20212022,2,2021-10-31T01:00:00Z,30,21,1,4,home win REG,Ball Arena,OFF
228,2021020123,20212022,2,2021-10-31T02:00:00Z,4,20,0,4,home win REG,Scotiabank Saddledome,OFF
229,2021020124,20212022,2,2021-10-31T02:00:00Z,22,23,2,1,away winREG,Rogers Arena,OFF
230,2021020125,20212022,2,2021-10-30T20:00:00Z,8,26,2,5,home win REG,STAPLES Center,OFF
231,2021020126,20212022,2,2021-10-30T23:00:00Z,52,28,1,2,home win OT,SAP Center at San Jose,OFF
232,2021020127,20212022,2,2021-10-31T21:00:00Z,29,1,4,3,away winOT,Prudential Center,OFF
233,2021020128,20212022,2,2021-10-31T17:00:00Z,53,12,1,2,home win REG,PNC Arena,OFF
234,2021020129,20212022,2,2021-10-31T20:00:00Z,8,24,2,4,home win REG,Honda Center,OFF
235,2021020130,20212022,2,2021-10-31T20:00:00Z,7,26,2,3,home win REG,STAPLES Center,OFF
236,2021020131,20212022,2,2021-11-01T01:00:00Z,3,55,3,1,away winREG,Climate Pledge Arena,OFF
237,2021020132,20212022,2,2021-11-01T23:00:00Z,15,14,2,3,home win REG,Amalie Arena,OFF
238,2021020133,20212022,2,2021-11-02T00:00:00Z,9,16,1,5,home win REG,United Center,OFF
239,2021020134,20212022,2,2021-11-02T01:30:00Z,55,22,2,5,home win REG,Rogers Place,OFF
240,2021020135,20212022,2,2021-11-02T23:00:00Z,54,10,0,4,home win REG,Scotiabank Arena,OFF
241,2021020136,20212022,2,2021-11-02T23:00:00Z,17,8,0,3,home win REG,Centre Bell,OFF
242,2021020137,20212022,2,2021-11-02T23:00:00Z,53,4,0,3,home win REG,Wells Fargo Center,OFF
243,2021020138,20212022,2,2021-11-03T00:00:00Z,9,30,4,5,home win OT,Xcel Energy Center,OFF
244,2021020139,20212022,2,2021-11-03T00:00:00Z,25,52,3,4,home win OT,Canada Life Centre,OFF
245,2021020140,20212022,2,2021-11-03T01:00:00Z,18,20,3,2,away winOT,Scotiabank Saddledome,OFF
246,2021020141,20212022,2,2021-11-03T02:00:00Z,3,23,2,3,home win OT,Rogers Arena,OFF
247,2021020142,20212022,2,2021-11-03T02:00:00Z,1,24,0,4,home win REG,Honda Center,OFF
248,2021020143,20212022,2,2021-11-03T02:30:00Z,7,28,3,5,home win REG,SAP Center at San Jose,OFF
249,2021020144,20212022,2,2021-11-04T00:30:00Z,12,16,4,3,away winREG,United Center,OFF
250,2021020145,20212022,2,2021-11-04T01:00:00Z,29,21,5,4,away winOT,Ball Arena,OFF
251,2021020146,20212022,2,2021-11-04T00:30:00Z,18,22,2,5,home win REG,Rogers Place,OFF
252,2021020147,20212022,2,2021-11-04T02:00:00Z,19,26,2,3,home win OT,STAPLES Center,OFF
253,2021020148,20212022,2,2021-11-04T23:00:00Z,17,6,1,5,home win REG,TD Garden,OFF
254,2021020149,20212022,2,2021-11-04T23:00:00Z,14,10,1,2,home win OT,Scotiabank Arena,OFF
255,2021020150,20212022,2,2021-11-04T23:00:00Z,2,8,6,2,away winREG,Centre Bell,OFF
256,2021020151,20212022,2,2021-11-04T23:00:00Z,54,9,5,1,away winREG,Canadian Tire Centre,OFF
